query_id,subject_id,scientific_name,perc_identity,alignment_length,mismatches,gap_opens,query_start,query_end,subject_start,subject_end,evalue,bit_score
job.pdb,AF-A0A534Y9T7-F1-model_v4 Thiamine-monophosphate kinase,Deltaproteobacteria bacterium,35.800,324,178,13,5,321,562,862,1.000,7.886E-31
job.pdb,AF-A0A2S8ST58-F1-model_v4 Thiamine-monophosphate kinase,Abditibacterium utsteinense,31.500,342,204,15,2,320,7,341,1.000,4.878E-30
job.pdb,AF-A0A317H223-F1-model_v4 Thiamine-monophosphate kinase,Chloroflexi bacterium,34.200,339,198,10,2,321,8,340,1.000,1.440E-31
job.pdb,AF-A0A353XHL7-F1-model_v4 Thiamine-monophosphate kinase,Desulfofustis sp.,36.000,336,189,13,2,321,7,332,1.000,2.340E-31
job.pdb,AF-A0A419F5U3-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Abyssubacteria bacterium SURF_17,34.900,329,203,9,2,320,8,335,1.000,6.185E-31
job.pdb,AF-A0A257ALM4-F1-model_v4 Thiamine-monophosphate kinase,ANME-1 cluster archaeon ex4572_4,31.800,374,196,17,2,320,13,382,1.000,1.961E-30
job.pdb,AF-A0A534XFE1-F1-model_v4 Thiamine-monophosphate kinase,Deltaproteobacteria bacterium,32.600,331,193,13,2,321,116,427,1.000,9.463E-31
job.pdb,AF-A0A7V9SXS1-F1-model_v4 Thiamine-monophosphate kinase,Acidobacteria bacterium,35.600,342,190,11,1,320,2,335,1.000,4.565E-31
job.pdb,AF-A0A7C2CII1-F1-model_v4 Thiamine-monophosphate kinase,Blastocatellia bacterium,37.900,332,191,8,1,321,2,329,1.000,2.340E-31
job.pdb,AF-A0A7T1ALT4-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Atribacteria bacterium,33.100,332,205,11,2,321,8,334,1.000,5.155E-31
job.pdb,AF-A0A1I3RA22-F1-model_v4 Thiamine-monophosphate kinase,Paenibacillus sp. UNC496MF,30.700,374,200,15,1,321,1,368,1.000,2.824E-30
job.pdb,AF-I4C3G3-F1-model_v4 Thiamine-monophosphate kinase,Desulfomonile tiedjei DSM 6799,37.100,334,189,12,2,321,7,333,1.000,5.478E-31
job.pdb,AF-A0A3M0ZQ26-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Dadabacteria bacterium,35.500,332,185,16,2,321,8,322,1.000,9.516E-30
job.pdb,AF-A0A142VTI2-F1-model_v4 Thiamine-monophosphate kinase,Sphingopyxis terrae subsp. terrae NBRC 15098,35.600,286,171,7,40,319,32,310,1.000,1.653E-28
job.pdb,AF-A0A351WMG4-F1-model_v4 Thiamine-monophosphate kinase,Verrucomicrobia bacterium,35.600,328,176,9,2,320,8,309,1.000,3.369E-31
job.pdb,AF-A0A1F9CJD0-F1-model_v4 Thiamine-monophosphate kinase,Deltaproteobacteria bacterium RBG_13_65_10,37.800,341,181,14,2,317,7,341,1.000,1.530E-31
job.pdb,AF-A0A1W1XV08-F1-model_v4 Thiamine-monophosphate kinase,Desulfacinum hydrothermale DSM 13146,36.200,331,199,9,2,320,15,345,1.000,7.422E-31
job.pdb,AF-A0A3N5F8Z9-F1-model_v4 Thiamine-phosphate kinase,Xanthomonadales bacterium,45.300,256,133,4,66,320,1,250,1.000,2.515E-29
job.pdb,AF-A0A6B1BNA8-F1-model_v4 Thiamine-monophosphate kinase,Gemmatimonadetes bacterium,35.600,337,184,10,2,320,24,345,1.000,1.200E-31
job.pdb,AF-A0A6G6KAS9-F1-model_v4 Thiamine-monophosphate kinase,Roseimicrobium sp. ORNL1,30.700,328,181,11,2,321,8,297,1.000,3.206E-29
job.pdb,AF-E6PJ50-F1-model_v4 Putative thiamin-monophosphate kinase,mine drainage metagenome,31.100,337,203,14,1,320,3,327,1.000,7.975E-29
job.pdb,AF-A0A520K8X6-F1-model_v4 Thiamine-monophosphate kinase,Methanophagales archaeon ANME-1-THS,32.300,340,200,14,2,320,7,337,1.000,1.370E-29
job.pdb,AF-A0A6N8YPY7-F1-model_v4 Thiamine-monophosphate kinase,Chloroflexi bacterium,34.900,332,195,13,2,321,8,330,1.000,1.220E-28
job.pdb,AF-A0A316TQ22-F1-model_v4 Thiamine-monophosphate kinase,Rhodohalobacter mucosus,34.100,331,205,10,2,321,14,342,1.000,8.380E-31
job.pdb,AF-A0A1G1GYX4-F1-model_v4 Thiamine-phosphate kinase,Nitrospirae bacterium RBG_19FT_COMBO_42_15,34.600,271,165,6,57,321,5,269,1.000,5.539E-29
job.pdb,AF-A0A2N2EYR9-F1-model_v4 Thiamine-monophosphate kinase,Elusimicrobia bacterium HGW-Elusimicrobia-1,31.000,357,202,14,2,320,15,365,1.000,2.380E-28
job.pdb,AF-A0A133UW50-F1-model_v4 Thiamine-monophosphate kinase,candidate division MSBL1 archaeon SCGC-AAA259I09,30.900,326,209,8,3,321,1,317,1.000,9.463E-31
job.pdb,AF-A0A1Y3QGJ7-F1-model_v4 Thiamine-monophosphate kinase,Firmicutes bacterium ZCTH02-B6,36.700,337,180,11,2,320,9,330,1.000,4.851E-31
job.pdb,AF-A0A845K055-F1-model_v4 Thiamine-phosphate kinase,Nitrospinae bacterium,36.900,336,185,13,2,320,8,333,1.000,1.846E-30
job.pdb,AF-A0A2H0P3A0-F1-model_v4 Thiamine-monophosphate kinase,Deltaproteobacteria bacterium CG11_big_fil_rev_8_21_14_0_20_49_13,35.300,331,193,11,3,319,13,336,1.000,2.657E-30
job.pdb,AF-A0A2E4S2S3-F1-model_v4 Thiamine-monophosphate kinase,Hyphomonadaceae bacterium,31.000,328,197,14,1,319,1,308,1.000,3.224E-28
job.pdb,AF-A0A2G9IFR2-F1-model_v4 Thiamine-monophosphate kinase,Prevotella intermedia,28.100,366,209,13,2,319,7,366,1.000,9.005E-29
job.pdb,AF-A0A1F8XA45-F1-model_v4 Thiamine-phosphate kinase,Deltaproteobacteria bacterium GWA2_55_82,34.600,335,192,11,4,320,13,338,1.000,1.737E-30
job.pdb,AF-A0A538BZ67-F1-model_v4 Thiamine-monophosphate kinase,Actinomycetia bacterium,34.500,313,184,15,20,319,8,312,1.000,2.227E-29
job.pdb,AF-A0A1F8LUI0-F1-model_v4 Thiamine-monophosphate kinase,Chloroflexi bacterium RBG_13_46_9,35.100,327,195,13,4,321,17,335,1.000,3.826E-30
job.pdb,AF-A0A2H6FDF0-F1-model_v4 Thiamine-monophosphate kinase,bacterium BMS3Abin07,29.400,340,199,15,2,320,7,326,1.000,5.213E-29
job.pdb,AF-A0A2E6I0G6-F1-model_v4 Thiamine-monophosphate kinase,Gemmatimonadetes bacterium,39.400,335,171,14,2,320,16,334,1.000,4.296E-31
job.pdb,AF-A0A2V6WGQ9-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Rokubacteria bacterium,36.100,335,195,13,1,321,39,368,1.000,4.591E-30
job.pdb,AF-A0A2T4UJA9-F1-model_v4 Thiamine-monophosphate kinase,Paraconexibacter algicola,31.100,340,201,15,1,320,1,327,1.000,1.464E-28
job.pdb,AF-A0A1F2R084-F1-model_v4 Thiamine-monophosphate kinase,Acidobacteria bacterium RIFCSPHIGHO2_12_FULL_67_30,34.500,330,187,12,4,321,9,321,1.000,5.184E-30
job.pdb,AF-A0A7V4SUS2-F1-model_v4 Thiamine-monophosphate kinase,Armatimonadetes bacterium,34.900,329,192,11,4,320,20,338,1.000,4.066E-30
job.pdb,AF-A0A0F9ZAQ7-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Peregrinibacteria bacterium GW2011_GWC2_33_13,31.900,354,199,11,1,320,1,346,1.000,4.320E-30
job.pdb,AF-A0A348Y802-F1-model_v4 Thiamine-phosphate kinase,Psychrobacter sp.,41.500,284,143,9,1,270,1,275,1.000,1.148E-28
job.pdb,AF-A0A3N0EAI0-F1-model_v4 Thiamine-monophosphate kinase,Nocardiopsaceae bacterium YIM 96095,33.900,333,184,15,2,321,9,318,1.000,2.227E-29
job.pdb,AF-A0A7C3IDB5-F1-model_v4 Thiamine-monophosphate kinase,Armatimonadetes bacterium,33.300,330,205,10,2,320,8,333,1.000,5.853E-30
job.pdb,AF-A0A2E9B5T2-F1-model_v4 Thiamine-monophosphate kinase,Rhodobiaceae bacterium,30.300,333,211,8,1,321,1,324,1.000,1.296E-28
job.pdb,AF-A0A3D2RGU9-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Latescibacteria bacterium,37.100,334,182,13,2,320,7,327,1.000,3.805E-31
job.pdb,AF-A0A2N1USW7-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Melainabacteria bacterium HGW-Melainabacteria-1,31.300,332,195,13,1,321,1,310,1.000,4.111E-28
job.pdb,AF-A0A2W6B7H8-F1-model_v4 Thiamine-monophosphate kinase,Chloroflexi bacterium,32.600,309,190,10,23,320,36,337,1.000,2.840E-29
job.pdb,AF-A0A5Q4EDR3-F1-model_v4 Thiamine-monophosphate kinase,Leptolyngbya sp. DLM2.Bin27,35.000,337,191,14,2,321,11,336,1.000,2.529E-28
job.pdb,AF-A0A2E1LUJ8-F1-model_v4 Thiamine-monophosphate kinase,Hyphomonadaceae bacterium,33.300,327,181,14,1,319,1,298,1.000,5.570E-28
job.pdb,AF-A0A1G3PPJ9-F1-model_v4 Thiamine-monophosphate kinase,Spirochaetes bacterium GWF1_51_8,35.100,336,186,16,1,320,3,322,1.000,3.224E-28
job.pdb,AF-D8K1E8-F1-model_v4 Thiamine-monophosphate kinase,Dehalogenimonas lykanthroporepellens BL-DC-9,36.300,330,194,11,1,320,6,329,1.000,1.074E-29
job.pdb,AF-D6Z3R9-F1-model_v4 Thiamine-monophosphate kinase,Desulfurivibrio alkaliphilus AHT 2,35.700,333,194,11,4,321,11,338,1.000,2.672E-29
job.pdb,AF-A0A1F9IIQ6-F1-model_v4 Thiamine-monophosphate kinase,Deltaproteobacteria bacterium RIFCSPLOWO2_02_FULL_50_16,34.400,334,194,10,2,320,9,332,1.000,1.289E-29
job.pdb,AF-A0A356FD12-F1-model_v4 Thiamine-monophosphate kinase,Planctomycetota bacterium,28.300,339,213,11,4,320,24,354,1.000,9.005E-29
job.pdb,AF-A0A7X9DYL8-F1-model_v4 Thiamine-monophosphate kinase,Myxococcales bacterium,38.700,315,175,9,17,318,24,333,1.000,5.539E-29
job.pdb,AF-A0A2V9KQ49-F1-model_v4 Thiamine-monophosphate kinase,Acidobacteria bacterium,33.000,330,196,12,4,320,19,336,1.000,1.856E-29
job.pdb,AF-A0A6I2Y8F1-F1-model_v4 Thiamine-monophosphate kinase,Actinomycetia bacterium,33.200,334,188,15,1,321,1,312,1.000,9.569E-29
job.pdb,AF-A0A2E7RMU6-F1-model_v4 Thiamine-monophosphate kinase,Gammaproteobacteria bacterium,28.500,322,196,13,2,321,18,307,1.000,5.570E-28
job.pdb,AF-H1Q3K1-F1-model_v4 Thiamine-monophosphate kinase,Prevotella micans F0438,28.500,368,201,14,2,317,7,364,1.000,3.641E-28
job.pdb,AF-A0A2H6GYZ8-F1-model_v4 Thiamine-monophosphate kinase,archaeon BMS3Abin16,28.200,311,207,8,18,321,24,325,1.000,4.933E-28
job.pdb,AF-A0A1G1A597-F1-model_v4 Thiamine-monophosphate kinase,Lentisphaerae bacterium RIFOXYC12_FULL_60_16,32.500,326,188,7,2,320,8,308,1.000,6.646E-29
job.pdb,AF-A0A521AJ06-F1-model_v4 Thiamine-monophosphate kinase,Aliifodinibius sediminis,37.800,333,189,10,2,320,16,344,1.000,4.616E-29
job.pdb,AF-A0A2S6S006-F1-model_v4 Thiamine-monophosphate kinase,Alphaproteobacteria bacterium MarineAlpha6_Bin4,29.400,339,204,14,1,320,1,323,1.000,6.255E-29
job.pdb,AF-A0A7V1N0E1-F1-model_v4 Thiamine-phosphate kinase,Nitrospirae bacterium,39.100,281,149,9,1,267,4,276,1.000,1.564E-27
job.pdb,AF-A0A3D2PAA4-F1-model_v4 Thiamine-phosphate kinase,Elusimicrobia bacterium,30.100,335,191,11,18,320,7,330,1.000,6.255E-29
job.pdb,AF-A0A1Q6DNR4-F1-model_v4 Thiamine-monophosphate kinase,Desulfobulbaceae bacterium DB1,33.600,327,192,11,5,317,46,361,1.000,1.747E-29
job.pdb,AF-A0A0K1E9K4-F1-model_v4 Thiamine-monophosphate kinase,Chondromyces crocatus,34.000,329,189,13,2,321,10,319,1.000,1.022E-27
job.pdb,AF-A0A3B8WIL4-F1-model_v4 Thiamine-phosphate kinase,Marinobacter nauticus,47.000,251,124,4,1,246,1,247,1.000,2.006E-26
job.pdb,AF-A0A7K1Z201-F1-model_v4 Thiamine-monophosphate kinase,Rhodothermaceae bacterium,35.600,334,188,12,2,320,8,329,1.000,5.213E-29
job.pdb,AF-A0A1C4PP82-F1-model_v4 Thiamine-monophosphate kinase,Streptomyces sp. DvalAA-14,34.300,332,184,17,2,321,64,373,1.000,3.034E-28
job.pdb,AF-E9T3Y4-F1-model_v4 Thiamine-monophosphate kinase,Prescottella equi ATCC 33707,31.500,333,197,14,2,321,44,358,1.000,1.464E-28
job.pdb,AF-A0A2S6TJ97-F1-model_v4 Thiamine-monophosphate kinase,Alphaproteobacteria bacterium MarineAlpha3_Bin7,34.900,303,166,11,27,311,26,315,1.000,7.930E-30
job.pdb,AF-A0A838HKF0-F1-model_v4 Thiamine-phosphate kinase,Gemmatimonadetes bacterium,32.200,326,205,10,3,319,12,330,1.000,2.367E-29
job.pdb,AF-A0A3M1PI03-F1-model_v4 Thiamine-phosphate kinase,Alphaproteobacteria bacterium,38.200,277,155,8,52,319,2,271,1.000,1.480E-26
job.pdb,AF-A0A522D9F8-F1-model_v4 Thiamine-monophosphate kinase,Spirochaetes bacterium,30.800,340,199,13,3,321,21,345,1.000,2.227E-29
job.pdb,AF-A0A2S6QN76-F1-model_v4 Thiamine-monophosphate kinase,Alphaproteobacteria bacterium MarineAlpha9_Bin3,29.000,334,203,14,1,320,2,315,1.000,3.051E-27
job.pdb,AF-Q6AKX6-F1-model_v4 Thiamine-monophosphate kinase,Desulfotalea psychrophila LSv54,36.100,332,185,12,4,319,7,327,1.000,1.220E-28
job.pdb,AF-A0A7C4RDM6-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Bathyarchaeota archaeon,24.600,328,231,11,1,321,2,320,1.000,1.093E-26
job.pdb,AF-A0A2H5YE18-F1-model_v4 Thiamine-monophosphate kinase,bacterium HR23,33.400,332,190,15,4,319,16,332,1.000,4.616E-29
job.pdb,AF-A0A5M4ELL1-F1-model_v4 Thiamine-monophosphate kinase,SAR202 cluster bacterium,24.800,330,225,12,1,321,3,318,1.000,1.234E-26
job.pdb,AF-A0A831XKZ7-F1-model_v4 Thiamine-phosphate kinase,Armatimonadetes bacterium,37.300,335,185,15,1,321,1,324,1.000,2.240E-28
job.pdb,AF-A0A1U7N4X6-F1-model_v4 Thiamine-monophosphate kinase,Moorena bouillonii PNG,29.300,388,189,16,2,320,10,381,1.000,5.952E-27
job.pdb,AF-A0A1G6TY00-F1-model_v4 Thiamine-monophosphate kinase,Glycomyces harbinensis,35.300,328,182,16,2,321,52,357,1.000,1.227E-27
job.pdb,AF-A0A2D2Q5B2-F1-model_v4 Thiamine-monophosphate kinase,Thermostichus lividus PCC 6715,31.800,339,197,14,1,321,6,328,1.000,5.271E-27
job.pdb,AF-A0A1F5U6P1-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Firestonebacteria bacterium RIFOXYA2_FULL_40_8,29.000,331,202,10,2,321,8,316,1.000,1.653E-28
job.pdb,AF-A0A536LWD4-F1-model_v4 Thiamine-phosphate kinase,Chloroflexi bacterium,36.800,285,159,11,47,321,2,275,1.000,1.093E-26
job.pdb,AF-A0A7Y5IWQ6-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Omnitrophica bacterium,28.000,331,209,11,4,321,17,331,1.000,1.385E-27
job.pdb,AF-A0A7V3YG20-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Caldatribacterium californiense,32.400,333,202,13,2,321,7,329,1.000,8.019E-28
job.pdb,AF-A0A0U3S755-F1-model_v4 Thiamine-monophosphate kinase,Thermococcus sp. 2319x1,30.500,304,195,8,22,321,18,309,1.000,4.960E-27
job.pdb,AF-A0A0H3G8C7-F1-model_v4 Thiamine-monophosphate kinase,Zymomonas mobilis subsp. mobilis ATCC 10988,30.700,299,197,7,27,319,26,320,1.000,2.887E-26
job.pdb,AF-A0A2P8DEG9-F1-model_v4 Thiamine-monophosphate kinase,Murinocardiopsis flavida,31.000,335,191,15,2,321,11,320,1.000,3.051E-27
job.pdb,AF-A0A5N8Z6I5-F1-model_v4 Thiamine-monophosphate kinase,SAR202 cluster bacterium AD-802-E10_MRT_200m,32.900,334,202,13,2,320,9,335,1.000,8.521E-28
job.pdb,AF-A0A7X3YBB6-F1-model_v4 Thiamine-monophosphate kinase,Alphaproteobacteria bacterium,36.600,327,164,13,1,319,4,295,1.000,4.111E-28
job.pdb,AF-A0A832HZ35-F1-model_v4 Thiamine-monophosphate kinase,Verrucomicrobia subdivision 3 bacterium,33.000,336,184,12,1,321,1,310,1.000,7.102E-28
job.pdb,AF-A0A2E9F1L7-F1-model_v4 Thiamine-monophosphate kinase,Dehalococcoidia bacterium,33.100,335,193,16,2,319,8,328,1.000,1.220E-28
job.pdb,AF-A0A1B9F987-F1-model_v4 Thiamine-monophosphate kinase,Dissulfuribacter thermophilus,33.100,341,196,16,1,319,5,335,1.000,3.224E-28
job.pdb,AF-A0A7C3UJQ7-F1-model_v4 Thiamine-monophosphate kinase,Elusimicrobia bacterium,31.200,349,199,12,2,321,10,346,1.000,3.426E-28
job.pdb,AF-A0A7X6PXD3-F1-model_v4 Thiamine-phosphate kinase,Deltaproteobacteria bacterium,31.100,299,185,9,2,285,9,301,1.000,1.573E-26
job.pdb,AF-A0A0S2KID7-F1-model_v4 Thiamine-monophosphate kinase,Prevotella enoeca,32.700,354,192,14,2,318,8,352,1.000,2.108E-28
job.pdb,AF-A0A849ZFS7-F1-model_v4 Thiamine-phosphate kinase,Candidatus Sumerlaeia bacterium,33.600,333,189,13,2,313,12,333,1.000,5.213E-29
job.pdb,AF-A0A2D8ZT98-F1-model_v4 Thiamine-monophosphate kinase,Hyphomonadaceae bacterium,30.300,330,199,12,1,319,1,310,1.000,1.385E-27
job.pdb,AF-Q54757-F1-model_v4 Thiamine-monophosphate kinase,Synechococcus elongatus PCC 7942 = FACHB-805,34.000,335,177,16,5,321,17,325,1.000,5.919E-28
job.pdb,AF-A0A521US48-F1-model_v4 Thiamine-monophosphate kinase,Chloroflexi bacterium,31.900,332,189,14,17,320,37,359,1.000,4.111E-28
job.pdb,AF-A0A1D2REK3-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Altiarchaeales archaeon IMC4,32.700,299,181,7,25,320,21,302,1.000,1.887E-26
job.pdb,AF-A0A7V4SZ37-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Margulisbacteria bacterium,30.300,330,190,11,2,321,7,306,1.000,3.869E-28
job.pdb,AF-A0A7J9WUB3-F1-model_v4 Thiamine-monophosphate kinase,Actinomycetia bacterium,33.300,315,196,8,2,309,58,365,1.000,3.641E-28
job.pdb,AF-A0A0F0CR86-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Omnitrophus magneticus,29.300,324,194,8,1,320,1,293,1.000,4.134E-27
job.pdb,AF-W5WWF8-F1-model_v4 Thiamine-monophosphate kinase,Bdellovibrio bacteriovorus W,28.600,328,201,15,4,320,11,316,1.000,4.960E-27
job.pdb,AF-A0A3B8YAU7-F1-model_v4 Thiamine-phosphate kinase,Pseudomonas sp.,40.500,254,138,5,71,320,2,246,1.000,1.401E-25
job.pdb,AF-A0A0F2QAJ7-F1-model_v4 Thiamine-monophosphate kinase,Clostridiaceae bacterium BRH_c20a,30.100,338,209,11,2,321,7,335,1.000,4.134E-27
job.pdb,AF-A0A7X7C8S6-F1-model_v4 Thiamine-monophosphate kinase,Myxococcales bacterium,34.100,340,184,14,2,320,9,329,1.000,1.155E-27
job.pdb,AF-A0A662GJW0-F1-model_v4 Thiamine-monophosphate kinase,Thermoprotei archaeon,25.800,294,198,11,39,321,1,285,1.000,7.631E-26
job.pdb,AF-A0A7W7KBF9-F1-model_v4 Thiamine-monophosphate kinase,Novosphingobium chloroacetimidivorans,33.400,287,175,9,45,321,2,282,1.000,7.631E-26
job.pdb,AF-A0A843EB82-F1-model_v4 Thiamine-phosphate kinase,Candidatus Methanomethylophilaceae archaeon,32.600,285,171,9,40,317,5,275,1.000,4.417E-26
job.pdb,AF-A0A662T415-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Korarchaeota archaeon,31.800,308,197,9,18,320,76,375,1.000,1.671E-26
job.pdb,AF-A0A2E7CZ10-F1-model_v4 Thiamine-monophosphate kinase,Planctomycetaceae bacterium,32.800,329,185,11,3,321,7,309,1.000,1.022E-27
job.pdb,AF-T2J032-F1-model_v4 Thiamine-monophosphate kinase,Crocosphaera watsonii WH 0005,31.100,305,186,13,32,321,1,296,1.000,5.300E-26
job.pdb,AF-A0A522TSL2-F1-model_v4 Thiamine-monophosphate kinase,Actinomycetia bacterium,28.600,321,198,13,4,319,14,308,1.000,2.252E-27
job.pdb,AF-A0A1F4TLF9-F1-model_v4 Thiamine-monophosphate kinase,candidate division WOR-1 bacterium RIFOXYB2_FULL_48_7,29.900,334,185,15,2,321,7,305,1.000,5.985E-26
job.pdb,AF-A0A800DG09-F1-model_v4 Thiamine-monophosphate kinase,Armatimonadetes bacterium,31.800,348,204,12,1,320,6,348,1.000,2.702E-27
job.pdb,AF-A0A534JH64-F1-model_v4 Thiamine-monophosphate kinase,Euryarchaeota archaeon,29.500,332,206,11,2,320,61,377,1.000,9.676E-27
job.pdb,AF-A0A7C2K096-F1-model_v4 Thiamine-monophosphate kinase,Schlesneria paludicola,35.800,324,175,10,2,317,4,302,1.000,1.227E-27
job.pdb,AF-A0A520KRN9-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Methanoliparum thermophilum,32.200,322,202,10,2,319,7,316,1.000,4.668E-27
job.pdb,AF-A0A2P8E8V7-F1-model_v4 Thiamine-monophosphate kinase,Haloactinopolyspora alba,28.100,337,206,14,2,321,9,326,1.000,7.181E-26
job.pdb,AF-A0A1H6V7T9-F1-model_v4 Thiamine-monophosphate kinase,Demequina mangrovi,29.000,327,201,13,2,320,8,311,1.000,6.758E-26
job.pdb,AF-A0A6I2FVV7-F1-model_v4 Thiamine-monophosphate kinase,Nocardia sp. SYP-A9097,32.200,341,185,19,2,321,5,320,1.000,2.543E-27
job.pdb,AF-Q0W120-F1-model_v4 Thiamine-monophosphate kinase,Methanocella arvoryzae MRE50,30.200,324,203,10,2,319,7,313,1.000,8.064E-27
job.pdb,AF-A0A534MHW9-F1-model_v4 Thiamine-monophosphate kinase,Euryarchaeota archaeon,28.800,326,208,13,4,320,42,352,1.000,6.325E-27
job.pdb,AF-A0A0G3EEB4-F1-model_v4 Thiamine-monophosphate kinase,Kiritimatiella glycovorans,34.300,309,168,10,17,320,23,301,1.000,7.589E-27
job.pdb,AF-A0A0S3QU22-F1-model_v4 Thiamine-monophosphate kinase,Thermosulfidibacter takaii ABI70S6,31.700,309,189,11,25,321,22,320,1.000,5.632E-26
job.pdb,AF-A0A2E2WXV6-F1-model_v4 Thiamine-monophosphate kinase,Rickettsiales bacterium,28.300,346,207,11,1,319,8,339,1.000,3.661E-27
job.pdb,AF-A0A1G0LKA5-F1-model_v4 Thiamine-monophosphate kinase,Gemmatimonadetes bacterium GWC2_71_10,32.700,324,191,12,4,321,17,319,1.000,2.393E-27
job.pdb,AF-A0A7J3SA18-F1-model_v4 Thiamine-monophosphate kinase,Methanobacteriaceae archaeon,28.700,313,201,12,20,319,29,332,1.000,4.417E-26
job.pdb,AF-A0A1F6QWK9-F1-model_v4 AIRS domain-containing protein,Candidatus Micrarchaeota archaeon RBG_16_36_9,23.700,328,222,12,1,315,1,313,1.000,5.985E-26
job.pdb,AF-A0A6S4QFH7-F1-model_v4 Thiamine-monophosphate kinase,Spirochaetes bacterium,30.500,327,201,11,2,320,8,316,1.000,2.265E-26
job.pdb,AF-A0A3R7D504-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Bathyarchaeota archaeon,28.600,328,210,10,4,320,13,327,1.000,1.311E-26
job.pdb,AF-A0A2M7M2M7-F1-model_v4 Thiamine-monophosphate kinase,bacterium (Candidatus Ratteibacteria) CG_4_10_14_3_um_filter_41_18,30.300,352,172,12,2,320,9,320,1.000,9.055E-28
job.pdb,AF-A0A7X8UWE8-F1-model_v4 Thiamine-monophosphate kinase,Phycisphaerales bacterium,27.500,337,193,15,2,321,4,306,1.000,4.720E-25
job.pdb,AF-A0A6C1P925-F1-model_v4 Thiamine-monophosphate kinase,Balneolaceae bacterium,27.800,337,215,11,2,316,13,343,1.000,8.569E-27
job.pdb,AF-A0A151EDM7-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Proteinoplasmatales archaeon SG8-5,29.900,301,186,11,25,320,28,308,1.000,1.241E-25
job.pdb,AF-A0RWJ0-F1-model_v4 Thiamine-monophosphate kinase,Cenarchaeum symbiosum A,27.300,303,201,9,31,321,18,313,1.000,3.484E-25
job.pdb,AF-A0A5N8YC38-F1-model_v4 Thiamine-monophosphate kinase,SAR202 cluster bacterium AC-647-N09_OGT_505m,33.400,335,197,14,2,320,44,368,1.000,1.887E-26
job.pdb,AF-A0A519BGQ6-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Acididesulfobacter guangdongensis,21.700,410,221,16,1,313,1,407,1.000,1.241E-25
job.pdb,AF-A0A2N0L472-F1-model_v4 Thiamine-monophosphate kinase,SAR202 cluster bacterium Io17-Chloro-G3,28.800,326,200,12,20,320,33,351,1.000,6.758E-26
job.pdb,AF-A0A2U1EQ94-F1-model_v4 Thiamine-monophosphate kinase,Promicromonospora sukumoe,29.000,372,194,18,1,320,7,360,1.000,1.234E-26
job.pdb,AF-A0A2E7I8H9-F1-model_v4 Thiamine-monophosphate kinase,Rhodobiaceae bacterium,29.700,336,184,14,3,319,4,306,1.000,7.589E-27
job.pdb,AF-A0A1F5FHS8-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Coatesbacteria bacterium RBG_13_66_14,27.300,322,202,13,20,320,56,366,1.000,1.582E-25
job.pdb,AF-A0A542SSK9-F1-model_v4 Thiamine-monophosphate kinase,Rarobacter incanus,27.100,346,205,16,1,321,8,331,1.000,2.571E-25
job.pdb,AF-A0A2T4DEL4-F1-model_v4 Thiamine-monophosphate kinase,Marinobacter sp. B9-2,24.200,334,235,12,2,321,17,346,1.000,4.442E-25
job.pdb,AF-A0A2W6CNE0-F1-model_v4 Thiamine-monophosphate kinase,Acidimicrobiales bacterium,33.000,315,179,17,16,319,97,390,1.000,2.557E-26
job.pdb,AF-A0A2V9ALE1-F1-model_v4 Thiamine-phosphate kinase,Acidobacteria bacterium,35.700,285,159,11,50,321,4,277,1.000,1.174E-24
job.pdb,AF-A0A800ERH9-F1-model_v4 Thiamine-phosphate kinase,Gemmatimonadetes bacterium,28.500,326,196,13,1,306,1,309,1.000,2.420E-25
job.pdb,AF-A0A651H9Z9-F1-model_v4 Thiamine-monophosphate kinase,Gemmatimonadales bacterium,31.800,314,190,13,18,320,69,369,1.000,8.617E-26
job.pdb,AF-A0A0A2DZT5-F1-model_v4 Thiamine-monophosphate kinase,Porphyromonas sp. COT-239 OH1446,28.600,345,210,13,2,320,10,344,1.000,5.952E-27
job.pdb,AF-K0ZJG1-F1-model_v4 Thiamine-monophosphate kinase,Winkia neuii BV029A5,28.900,335,197,18,1,321,6,313,1.000,5.016E-25
job.pdb,AF-A0A832Z0H0-F1-model_v4 Thiamine-phosphate kinase,Archaeoglobus profundus,30.500,311,190,11,14,320,14,302,1.000,1.241E-25
