query_id,subject_id,scientific_name,perc_identity,alignment_length,mismatches,gap_opens,query_start,query_end,subject_start,subject_end,evalue,bit_score
job.pdb,AF-A3ND57-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Burkholderia pseudomallei 668,17.300,334,232,16,4,304,29,351,1.000,1.409E-17
job.pdb,AF-Q39JB9-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Burkholderia lata,18.200,340,233,16,2,305,20,350,1.000,7.675E-18
job.pdb,AF-A6U0N9-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Staphylococcus aureus subsp. aureus JH1,18.500,335,229,19,4,304,16,340,1.000,2.748E-17
job.pdb,AF-A5IRV8-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Staphylococcus aureus subsp. aureus JH9,17.800,330,232,17,5,304,20,340,1.000,2.586E-17
job.pdb,AF-B5XNQ0-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Klebsiella pneumoniae 342,16.500,339,240,15,2,304,14,345,1.000,3.298E-17
job.pdb,AF-B4TD75-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Salmonella enterica subsp. enterica serovar Heidelberg str. SL476,16.100,335,238,16,4,304,20,345,1.000,3.103E-17
job.pdb,AF-Q32D69-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Shigella dysenteriae Sd197,17.300,335,234,19,4,304,20,345,1.000,1.591E-17
job.pdb,AF-B5FQJ2-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Salmonella enterica subsp. enterica serovar Dublin str. CT_02021853,15.700,336,238,17,4,304,20,345,1.000,3.504E-17
job.pdb,AF-Q7WG60-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Bordetella bronchiseptica RB50,17.800,331,218,17,14,305,33,348,1.000,8.156E-18
job.pdb,AF-Q46XJ9-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Cupriavidus pinatubonensis JMP134,17.000,340,237,15,2,304,19,350,1.000,4.748E-17
job.pdb,AF-Q63R55-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Burkholderia pseudomallei K96243,17.900,335,229,17,4,304,29,351,1.000,9.786E-18
job.pdb,AF-Q4K8A5-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Pseudomonas protegens Pf-5,19.300,336,226,19,4,303,20,346,1.000,1.174E-17
job.pdb,AF-Q2FZI8-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Staphylococcus aureus subsp. aureus NCTC 8325,17.800,330,232,17,5,304,20,340,1.000,3.504E-17
job.pdb,AF-Q3YZ53-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Shigella sonnei Ss046,17.900,334,233,18,4,304,20,345,1.000,1.796E-17
job.pdb,AF-P08178-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Escherichia coli K-12,17.900,335,232,20,4,304,20,345,1.000,1.591E-17
job.pdb,AF-A9QZW5-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Yersinia pestis Angola,19.500,343,228,20,2,306,14,346,1.000,1.326E-17
job.pdb,AF-B2K9K0-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Yersinia pseudotuberculosis PB1/+,19.100,344,228,20,2,306,14,346,1.000,9.786E-18
job.pdb,"AF-A1RP94-F1-model_v4 Selenide, water dikinase",Shewanella sp. W3-18-1,17.700,322,216,13,18,305,45,351,1.000,2.290E-17
job.pdb,"AF-Q8EK99-F1-model_v4 Selenide, water dikinase",Shewanella oneidensis MR-1,18.000,322,215,14,18,304,45,352,1.000,1.409E-17
job.pdb,AF-Q7NMP5-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Gloeobacter violaceus PCC 7421,18.000,344,219,21,4,304,14,337,1.000,1.248E-17
job.pdb,AF-Q6GAE2-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Staphylococcus aureus subsp. aureus MSSA476,18.000,333,228,19,5,304,20,340,1.000,1.409E-17
job.pdb,AF-P99163-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Staphylococcus aureus subsp. aureus N315,18.000,332,229,18,5,304,20,340,1.000,2.028E-17
job.pdb,AF-Q87MH0-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Vibrio parahaemolyticus RIMD 2210633,17.900,334,233,17,4,304,21,346,1.000,1.248E-17
job.pdb,AF-B7VIN4-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Vibrio atlanticus LGP32,17.300,335,234,18,4,304,21,346,1.000,4.468E-17
job.pdb,AF-C1DRW0-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Azotobacter vinelandii DJ,20.200,335,223,19,4,303,20,345,1.000,1.174E-17
job.pdb,AF-Q4ZQ51-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Pseudomonas syringae pv. syringae B728a,20.000,339,220,23,4,303,20,346,1.000,8.156E-18
job.pdb,AF-A1TZ73-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Marinobacter nauticus VT8,17.900,328,223,18,14,305,32,349,1.000,1.248E-17
job.pdb,AF-Q6D7S1-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Pectobacterium atrosepticum SCRI1043,16.800,339,233,18,4,306,20,345,1.000,2.748E-17
job.pdb,AF-A3N1A1-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Actinobacillus pleuropneumoniae serovar 5b str. L20,18.300,338,228,18,4,304,19,345,1.000,1.796E-17
job.pdb,AF-A7GKI0-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Bacillus cytotoxicus NVH 391-98,17.300,329,230,18,14,308,27,347,1.000,1.040E-17
job.pdb,"AF-B8EBM9-F1-model_v4 Selenide, water dikinase",Shewanella baltica OS223,17.100,321,219,13,18,305,45,351,1.000,2.586E-17
job.pdb,"AF-Q63NL2-F1-model_v4 Selenide, water dikinase",Burkholderia pseudomallei K96243,18.300,344,216,17,4,304,33,354,1.000,1.497E-17
job.pdb,AF-Q8NX90-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Staphylococcus aureus subsp. aureus MW2,17.900,334,227,20,5,304,20,340,1.000,1.497E-17
job.pdb,AF-A6TCB3-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,16.100,334,239,15,4,304,20,345,1.000,6.432E-17
job.pdb,AF-C6DBR0-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Pectobacterium carotovorum subsp. carotovorum PC1,16.800,339,233,18,4,306,20,345,1.000,3.298E-17
job.pdb,AF-B7NQN8-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Escherichia coli IAI39,18.200,335,231,22,4,304,20,345,1.000,1.796E-17
job.pdb,AF-B5FGY5-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Aliivibrio fischeri MJ11,17.600,335,233,18,4,304,21,346,1.000,3.298E-17
job.pdb,AF-A7Z251-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Bacillus velezensis FZB42,18.500,329,220,18,14,306,27,343,1.000,1.691E-17
job.pdb,AF-B6EJU3-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Aliivibrio salmonicida LFI1238,17.200,336,233,19,4,304,21,346,1.000,4.468E-17
job.pdb,AF-Q39UK1-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Geobacter metallireducens GS-15,18.200,339,227,18,4,304,22,348,1.000,4.468E-17
job.pdb,"AF-A0KRK1-F1-model_v4 Selenide, water dikinase",Shewanella sp. ANA-3,17.300,323,216,14,18,304,45,352,1.000,4.748E-17
job.pdb,"AF-A3DA84-F1-model_v4 Selenide, water dikinase",Shewanella baltica OS155,17.300,323,216,15,18,304,45,352,1.000,2.748E-17
job.pdb,"AF-A9KW79-F1-model_v4 Selenide, water dikinase",Shewanella baltica OS195,17.000,322,218,14,18,304,45,352,1.000,4.748E-17
job.pdb,"AF-A4YBB9-F1-model_v4 Selenide, water dikinase",Shewanella putrefaciens CN-32,17.700,322,216,13,18,305,45,351,1.000,3.103E-17
job.pdb,AF-B7UXY9-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Pseudomonas aeruginosa LESB58,19.000,336,227,19,4,303,21,347,1.000,1.326E-17
job.pdb,AF-A5UEU3-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Haemophilus influenzae PittGG,18.500,339,225,19,4,304,19,344,1.000,3.504E-17
job.pdb,AF-B0URN5-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Histophilus somni 2336,16.000,336,238,17,4,304,19,345,1.000,4.748E-17
job.pdb,AF-B7MYC7-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Escherichia coli ED1a,17.300,335,234,19,4,304,20,345,1.000,2.290E-17
job.pdb,AF-Q8ZCX8-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Yersinia pestis,19.500,343,228,20,2,306,14,346,1.000,1.909E-17
job.pdb,AF-Q1C5P2-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Yersinia pestis Antiqua,19.500,343,228,20,2,306,14,346,1.000,1.909E-17
job.pdb,AF-B9M1P4-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Geotalea daltonii FRC-32,17.900,340,227,18,4,304,22,348,1.000,3.103E-17
job.pdb,AF-B1YTV3-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Burkholderia ambifaria MC40-6,18.000,333,231,16,4,305,29,350,1.000,1.497E-17
job.pdb,AF-P67721-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Staphylococcus aureus subsp. aureus Mu50,18.000,332,229,18,5,304,20,340,1.000,3.103E-17
job.pdb,AF-Q31XZ3-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Shigella boydii Sb227,17.500,336,232,20,4,304,20,345,1.000,3.957E-17
job.pdb,AF-Q47Z78-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Colwellia psychrerythraea 34H,16.200,338,234,18,4,304,21,346,1.000,2.586E-17
job.pdb,AF-Q65MS6-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Bacillus licheniformis DSM 13 = ATCC 14580,17.800,330,223,19,14,307,27,344,1.000,2.434E-17
job.pdb,AF-A1JKZ7-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Yersinia enterocolitica subsp. enterocolitica 8081,19.400,339,225,18,4,306,20,346,1.000,2.290E-17
job.pdb,"AF-Q7MU19-F1-model_v4 Selenide, water dikinase",Porphyromonas gingivalis W83,18.600,337,221,19,5,304,28,348,1.000,1.174E-17
job.pdb,AF-Q7W4N4-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Bordetella parapertussis 12822,18.200,328,220,17,14,305,33,348,1.000,1.796E-17
job.pdb,AF-Q2N8X9-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Erythrobacter litoralis HTCC2594,17.200,325,226,14,15,305,36,351,1.000,5.361E-17
job.pdb,AF-Q8XMK4-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Clostridium perfringens str. 13,17.100,333,227,16,4,304,18,333,1.000,2.028E-17
job.pdb,AF-Q5HQ99-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Staphylococcus epidermidis RP62A,15.400,330,240,14,5,304,20,340,1.000,7.263E-17
job.pdb,AF-C4L2A1-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Exiguobacterium sp. AT1b,18.100,330,229,16,5,303,20,339,1.000,3.504E-17
job.pdb,AF-C6E6M9-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Geobacter sp. M21,17.800,341,226,20,4,304,22,348,1.000,2.434E-17
job.pdb,AF-A4WX36-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Cereibacter sphaeroides ATCC 17025,20.000,324,221,15,14,308,32,346,1.000,3.103E-17
job.pdb,AF-Q3J517-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Cereibacter sphaeroides 2.4.1,19.800,327,220,17,14,308,32,348,1.000,2.434E-17
job.pdb,AF-A1KA97-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Azoarcus olearius,17.500,342,235,15,2,305,19,351,1.000,4.204E-17
job.pdb,AF-A0LA23-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Magnetococcus marinus MC-1,17.500,337,228,16,5,304,30,353,1.000,1.909E-17
job.pdb,AF-Q4L580-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Staphylococcus haemolyticus JCSC1435,17.500,337,234,18,4,307,16,341,1.000,5.045E-17
job.pdb,AF-Q9CPL6-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Pasteurella multocida subsp. multocida str. Pm70,17.900,335,233,16,4,304,19,345,1.000,6.432E-17
job.pdb,AF-Q126R8-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Polaromonas sp. JS666,19.800,323,218,15,14,305,33,345,1.000,2.155E-17
job.pdb,AF-C3LPN0-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Vibrio cholerae M66-2,17.100,339,230,20,4,304,21,346,1.000,3.957E-17
job.pdb,AF-Q0VP77-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Alcanivorax borkumensis SK2,18.000,338,224,17,5,307,25,344,1.000,9.786E-18
job.pdb,AF-Q668E5-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Yersinia pseudotuberculosis IP 32953,19.500,342,221,20,4,306,20,346,1.000,1.326E-17
job.pdb,AF-Q5QUP9-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Idiomarina loihiensis L2TR,17.500,325,228,15,14,306,32,348,1.000,1.796E-17
job.pdb,AF-Q885Y1-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Pseudomonas syringae pv. tomato str. DC3000,20.000,339,220,22,4,303,20,346,1.000,1.909E-17
job.pdb,AF-Q2SKT3-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Hahella chejuensis KCTC 2396,19.200,322,220,18,4,294,23,335,1.000,2.028E-17
job.pdb,AF-Q8XW52-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Ralstonia solanacearum GMI1000,18.600,333,229,16,4,305,31,352,1.000,2.155E-17
job.pdb,AF-A7X0W4-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Staphylococcus aureus subsp. aureus Mu3,18.000,332,229,18,5,304,20,340,1.000,3.504E-17
job.pdb,AF-Q0T221-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Shigella flexneri 5 str. 8401,18.200,334,232,18,4,304,20,345,1.000,4.204E-17
job.pdb,AF-Q5WJ84-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Alkalihalobacillus clausii KSM-K16,19.700,335,227,17,4,307,19,342,1.000,7.263E-17
job.pdb,AF-B5Z036-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Escherichia coli O157:H7 str. EC4115,17.800,336,231,21,4,304,20,345,1.000,2.290E-17
job.pdb,AF-B2VE71-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Erwinia tasmaniensis Et1/99,16.600,342,236,19,2,304,14,345,1.000,5.045E-17
job.pdb,AF-C4LC65-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Tolumonas auensis DSM 9187,16.700,340,230,18,4,304,20,345,1.000,3.103E-17
job.pdb,AF-B7N681-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Escherichia coli UMN026,17.900,334,233,19,4,304,20,345,1.000,3.724E-17
job.pdb,AF-B2TXS4-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Shigella boydii CDC 3083-94,16.900,337,233,18,4,304,20,345,1.000,5.697E-17
job.pdb,AF-Q0I5D1-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Histophilus somni 129PT,15.600,339,236,17,4,304,19,345,1.000,1.409E-17
job.pdb,AF-Q8EDI8-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Shewanella oneidensis MR-1,17.900,335,229,19,4,304,23,345,1.000,3.298E-17
job.pdb,AF-A7ML12-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Cronobacter sakazakii ATCC BAA-894,17.600,335,233,17,4,304,20,345,1.000,2.586E-17
job.pdb,AF-Q7MIK1-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Vibrio vulnificus YJ016,17.100,338,231,19,4,304,21,346,1.000,3.103E-17
job.pdb,"AF-B1K568-F1-model_v4 Selenide, water dikinase",Burkholderia orbicola MC0-3,16.800,339,229,15,5,304,30,354,1.000,3.298E-17
job.pdb,AF-Q24QH4-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Desulfitobacterium hafniense Y51,16.000,324,228,12,14,304,27,339,1.000,5.361E-17
job.pdb,AF-Q8CT29-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Staphylococcus epidermidis ATCC 12228,15.400,331,239,16,5,304,20,340,1.000,1.046E-16
job.pdb,AF-Q8XAC5-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Escherichia coli O157:H7,17.600,335,233,19,4,304,20,345,1.000,3.957E-17
job.pdb,AF-B7M7K3-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Escherichia coli IAI1,17.300,335,234,18,4,304,20,345,1.000,3.724E-17
job.pdb,AF-Q0TEY9-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Escherichia coli 536,17.300,335,234,19,4,304,20,345,1.000,3.957E-17
job.pdb,AF-A3PHH4-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Cereibacter sphaeroides ATCC 17029,20.100,327,217,17,14,308,32,346,1.000,1.796E-17
job.pdb,AF-Q28RA9-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Jannaschia sp. CCS1,20.300,334,223,18,4,304,22,345,1.000,2.040E-16
job.pdb,AF-Q0K769-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Cupriavidus necator H16,18.000,333,231,15,4,305,28,349,1.000,3.298E-17
job.pdb,AF-A5W7R7-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Pseudomonas putida F1,19.400,340,221,19,4,303,20,346,1.000,2.920E-17
job.pdb,AF-A5VHU0-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Limosilactobacillus reuteri subsp. reuteri,17.500,342,230,18,4,304,15,345,1.000,3.504E-17
job.pdb,AF-B5BB05-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Salmonella enterica subsp. enterica serovar Paratyphi A str. AKU_12601,16.000,336,237,18,4,304,20,345,1.000,4.204E-17
job.pdb,AF-Q47B77-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Dechloromonas aromatica RCB,17.400,343,234,17,2,304,14,347,1.000,5.045E-17
job.pdb,AF-B9KMR6-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Cereibacter sphaeroides KD131,20.100,327,217,17,14,308,32,346,1.000,2.028E-17
job.pdb,AF-C0PYQ6-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Salmonella enterica subsp. enterica serovar Paratyphi C str. RKS4594,16.300,337,235,20,4,304,20,345,1.000,6.835E-17
job.pdb,AF-Q9KPY6-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Vibrio cholerae O1 biovar El Tor str. N16961,17.400,339,229,21,4,304,21,346,1.000,2.748E-17
job.pdb,AF-Q9A1Z0-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Streptococcus pyogenes serotype M1,17.400,332,231,20,4,304,21,340,1.000,1.417E-16
job.pdb,AF-Q1R8N9-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Escherichia coli UTI89,17.900,334,233,18,4,304,20,345,1.000,6.053E-17
job.pdb,AF-A4TMP3-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Yersinia pestis Pestoides F,19.400,344,219,22,4,306,20,346,1.000,1.105E-17
job.pdb,AF-Q9I513-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Pseudomonas aeruginosa PAO1,19.300,341,220,22,4,303,21,347,1.000,1.409E-17
job.pdb,AF-Q49WJ5-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305 = NCTC 7292,16.400,334,237,14,4,304,16,340,1.000,1.255E-16
job.pdb,"AF-A6QBB7-F1-model_v4 Selenide, water dikinase",Sulfurovum sp. NBC37-1,16.700,328,215,16,16,304,35,343,1.000,5.045E-17
job.pdb,AF-Q81ZH0-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Bacillus anthracis,16.400,329,229,18,14,308,27,343,1.000,2.920E-17
job.pdb,"AF-Q47H71-F1-model_v4 Selenide, water dikinase",Dechloromonas aromatica RCB,18.200,335,225,15,5,304,28,348,1.000,3.724E-17
job.pdb,"AF-Q6MK42-F1-model_v4 Selenide, water dikinase",Bdellovibrio bacteriovorus HD100,19.100,345,213,20,4,304,27,349,1.000,1.174E-17
job.pdb,"AF-B1Z181-F1-model_v4 Selenide, water dikinase",Burkholderia ambifaria MC40-6,16.600,342,226,16,5,304,30,354,1.000,4.748E-17
job.pdb,AF-Q65UX7-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,[Mannheimia] succiniciproducens MBEL55E,16.700,335,234,16,4,305,22,344,1.000,3.103E-17
job.pdb,AF-Q21MC3-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Saccharophagus degradans 2-40,16.800,339,236,19,4,308,26,352,1.000,4.204E-17
job.pdb,AF-Q83QL4-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Shigella flexneri,17.800,336,231,21,4,304,20,345,1.000,4.204E-17
job.pdb,AF-C5D4I2-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Geobacillus sp. WCH70,16.300,337,232,19,5,305,20,342,1.000,4.468E-17
job.pdb,AF-Q1G9G0-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002,15.700,343,236,20,4,305,17,347,1.000,2.601E-16
job.pdb,"AF-B4EJQ7-F1-model_v4 Selenide, water dikinase",Burkholderia cenocepacia J2315,17.700,343,219,16,4,304,33,354,1.000,6.053E-17
job.pdb,AF-P0DD63-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Streptococcus pyogenes SSI-1,17.400,332,231,20,4,304,21,340,1.000,2.601E-16
job.pdb,AF-Q3BQX8-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Xanthomonas campestris pv. vesicatoria str. 85-10,17.100,333,218,17,14,304,25,341,1.000,2.586E-17
job.pdb,AF-C4ZH75-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,[Eubacterium] rectale ATCC 33656,14.400,339,238,16,4,304,17,341,1.000,1.181E-16
job.pdb,AF-B2G5C0-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Limosilactobacillus reuteri JCM 1112,17.200,342,231,18,4,304,15,345,1.000,7.263E-17
job.pdb,AF-Q1CK40-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Yersinia pestis Nepal516,19.500,343,220,21,4,306,20,346,1.000,1.248E-17
job.pdb,AF-B5YKG0-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Thermodesulfovibrio yellowstonii DSM 11347,17.900,335,229,19,5,304,20,343,1.000,1.417E-16
job.pdb,AF-A6VMA4-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Actinobacillus succinogenes 130Z,17.000,334,234,18,4,305,22,344,1.000,1.046E-16
job.pdb,AF-C3PBN2-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Bacillus anthracis str. A0248,16.400,329,229,17,14,308,27,343,1.000,4.468E-17
job.pdb,AF-A8FAM9-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Bacillus pumilus SAFR-032,19.000,325,217,18,14,303,27,340,1.000,9.261E-17
job.pdb,AF-Q1H4W1-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Methylobacillus flagellatus KT,14.500,336,239,16,4,305,24,345,1.000,3.957E-17
job.pdb,AF-Q31GT2-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Hydrogenovibrio crunogenus XCL-2,17.500,341,224,18,4,305,24,346,1.000,5.331E-18
job.pdb,AF-Q3AUU9-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Synechococcus sp. CC9902,17.000,351,228,23,4,310,14,345,1.000,5.045E-17
job.pdb,AF-A9VRF3-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Bacillus mycoides KBAB4,16.500,332,227,18,14,308,27,345,1.000,5.697E-17
job.pdb,AF-C0ZKC8-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Brevibacillus brevis NBRC 100599,18.600,337,225,18,5,308,24,344,1.000,3.724E-17
job.pdb,AF-A0R8Z8-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Bacillus thuringiensis str. Al Hakam,15.800,329,227,17,14,305,27,342,1.000,6.053E-17
job.pdb,AF-P12043-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Bacillus subtilis subsp. subtilis str. 168,17.500,337,224,18,14,313,27,346,1.000,5.697E-17
job.pdb,AF-Q2RSC8-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Rhodospirillum rubrum ATCC 11170,17.000,346,227,17,4,306,34,362,1.000,1.181E-16
job.pdb,AF-Q9HR49-F1-model_v4 Phosphoribosylformylglycinamidine synthase subunit PurL,Halobacterium salinarum NRC-1,21.200,334,211,19,4,311,41,348,1.000,1.681E-18
job.pdb,AF-A7GH98-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Clostridium botulinum F str. Langeland,14.400,332,235,19,4,304,18,331,1.000,1.333E-16
job.pdb,AF-B8FP03-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Desulfitobacterium hafniense DCB-2,16.000,325,227,13,14,304,27,339,1.000,1.181E-16
job.pdb,AF-Q03MZ8-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Streptococcus thermophilus LMD-9,16.800,333,234,19,4,306,20,339,1.000,2.601E-16
job.pdb,AF-A4Y5T8-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Shewanella putrefaciens CN-32,17.300,340,225,20,4,304,23,345,1.000,1.909E-17
job.pdb,AF-A4IJX5-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Geobacillus thermodenitrificans NG80-2,18.300,344,228,21,4,308,16,345,1.000,1.181E-16
job.pdb,AF-A7FG37-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Yersinia pseudotuberculosis IP 31758,19.700,344,226,21,2,306,14,346,1.000,4.204E-17
job.pdb,AF-Q4FR86-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Psychrobacter arcticus 273-4,18.100,330,220,17,14,304,31,349,1.000,4.204E-17
